htrc-id,pubcity,pubyear,title,oclc,language,hasText,latitude,longitude
None,London ,1881,Robinson Crusoe.,266993042,en,,51.5073219,-0.1276474
None,Reutlingen ,19]5,Robinson Crusoe,254553266,,,48.4919508,9.2114144
None,ZuÌˆrich ,1957,Leben und wunderbare Abenteuer des Robinson Crusoe.,886225525,de,,None,None
None,Reutlingen ,1935,Robinson Crusoe,254549439,,,48.4919508,9.2114144
None,A Neuchatel ,1776,"La vie et les aventures surprenantes de Robinson Crusoe. : Contenant son retour dans son isle, ses autres nouveaux voyages & ses reÌflections",65826894,fr,,None,None
None,MeÌxico ,1983,Robinson Crusoe.,906652316,es,,None,None
mdp.39015078560730,Jakarta,1879,"Robinson CrusoÃ« / naar het hollandsch van Gerard Keller door raden Karta Winata, translateur voor de soendasche taal.",23402439,dut,,-6.1753942,106.827183
None,Bucuresti ,1997,Robinson Crusoe.,895696569,ro,,44.4361414,26.1027202
None,London ,1994,Robinson Crusoe,33164214,en,,51.5073219,-0.1276474
mdp.39015078555995,Paris,1800,"La vie et les avantures de Robinson CrusoÃ«, par Daniel Defoe; ancienne traduction rev. et corr. sur la belle Ã©dition donnÃ©e par Stockdale en 1790, augmentÃ©e de la vie de l'auteur, qui n'avoit pas encore paru. Ã‰dition ornÃ©e de 19 gravures d'aprÃ¨s les dessins originaux. Entreprise par Charles Panckoucke ...",23400485,fre,,48.8566101,2.3514992
None,Sl ,2018,SERIOUS REFLECTIONS DURING THE LIFE AND SURPRISING ADVENTURES OF ROBINSON CRUSOE : with his vision... of the angelick world. written by himself.,1036729731,en,,8.6400349,-11.8400269
mdp.39015078554881,Philadelphia,1899,"Robinson Crusoe : his life and strange, surprising adventures / by Daniel Defoe : in words of one syllable ; with seventy illustrations.",12756927,eng,,39.9524152,-75.1635755
None,New Haven ,1812,The Wonderful life and adventures of Robinson Crusoe. : Adorned with cuts.,949885860,en,,41.3082138,-72.9250518
None,Buenos Aires ,1974,Robinson Crusoe,3115702,es,,-34.6075616,-58.437076
None,Aartselaar ,1981,Robinson CrusoeÌˆ,461618456,,,51.133297,4.3870241
None,Akron ,1934,Robinson Crusoe,607648762,en,,41.083064,-81.518485
None,Duisburg ,1949,Robinson Crusoe.,80786354,de,,51.434999,6.759562
mdp.39015078550699,London,1820,"The life and surprising adventures of Robinson Crusoe of York, mariner; who lived eight-and-twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself.",2166685,eng,,51.5073219,-0.1276474
mdp.39015078575670,New York,1905,Miss Robinson Crusoe : the story of a desert isle.,54286794,eng,,40.7306458,-73.9866136
mdp.39015078551952,London,1905,"Robinson Crusoe, by Daniel Defoe.",54157027,en,,51.5073219,-0.1276474
None,Paris ,1842,Aventures de Robinson Crusoe : Trad. nouv. IllustreÌe de 20 grav.,252500054,fr,,48.8566101,2.3514992
mdp.39015078548321,London,1720,Serious reflections during the life and surprising adventures of Robinson Crusoe: with his Vision of the angelick world. Written by himself.,5585860,eng,,51.5073219,-0.1276474
None,London ,1862,The adventures of Robinson Crusoe : with memoir of the author,258164359,en,,51.5073219,-0.1276474
mdp.39015078551101,London,1847,"The life and surprising adventures of Robinson Crusoe, of York, mariner. Written by himself.",49860105,eng,,51.5073219,-0.1276474
mdp.39015078559021,Konstanz,1833,Der vollstÃ¤ndige Robinson Crusoe. Neu nach dem englischen bearbeitet. Mit vier kupfern und zwai vignetten nebst einem kÃ¤rtchen von Robinsons insel ... Nebst biographischen nachrichten von Alexander Selkirk und Daniel Defoe.,67412261,ger,,47.659216,9.1750718
None,London ,1825,"[The life and surprising adventures of Robinson Crusoe, of York, mariner] ...",54156267,en,,51.5073219,-0.1276474
None,Barcelona ,1976,Robinson Crusoe,906730805,es,,41.3828939,2.1774322
None,London ,18UU,Robinson Crusoe : with 100 illustrations,53384718,en,,51.5073219,-0.1276474
None,Munich Germany ,2014,Robinson Crusoe,973378793,en,,48.1371079,11.5753822
None,London ,1974,"The Life and Strange Surprizing Adventures of Robinson Crusoe of York, Mariner. Vol. 1-2 : written by himself",871619872,en,,51.5073219,-0.1276474
None,New York ,1897,Robinson Crusoe. From the narrative of Daniel Defoe.,25352339,en,,40.7306458,-73.9866136
None,New York ,1916,Robinson Crusoe,18848664,en,,40.7306458,-73.9866136
None,New York ,1961,Robinson Crusoe,248309945,en,,40.7306458,-73.9866136
None,New York ,1895,"The life and surprising adventures of Robinson Crusoe of York, mariner. From the original in words of one syllable.",54176073,en,,40.7306458,-73.9866136
None,London ,1724,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an uninhabited island on the coast of America, lying near the mouth of the great river of Oroonoque : having been cast on shore by shipwreck, wherein all the men were drowned but himself : as also a relation how he was wonderfully deliver'd by pyrates",22146263,en,,51.5073219,-0.1276474
None,Madrid ,1999,Robinson Crusoe,434237786,es,,40.4167047,-3.7035825
None,Madrid ,2011,Robinson Crusoe,807331398,es,,40.4167047,-3.7035825
None,Pp ,24,rinted for the Booksellers 24. The Life and Adventures of Robinson Crusoe. [A chapbook.].,752552417,en,,11.2454812,-74.1881681
None,Sl ,1970,Robinson Crusoe.,61046338,da,,8.6400349,-11.8400269
None,Project Gutenberg ,2007,An American Robinson Crusoe for American Boys and Girls,747736738,en,,None,None
None,Moskva ,2008,Robinson Crusoe = Robinzon Kruzo,904402303,ru,,55.7507178,37.6176606
None,Ashland ,2005,Robinson Crusoe,1039415150,en,,38.4784144,-82.6379387
None,Closter ,1981,Robinson Crusoe,8156459,en,,40.9731536,-73.9615262
None,A Amsterdam ,1765,"La vie et les aventures de Robinson Crusoe : contenant sa naissance, son eÌvasion de chez ses pere & mere, les voyages qu'il fit sur mer, & son seÌjour dans le Bresil",609173248,fr,,52.3637055,4.9023101
None,New York ,1963,Robinson Crusoe,8502866,en,,40.7306458,-73.9866136
None,sGravenhage ,1865,Robinson Crusoe,930919899,nl,,None,None
None,Barcelona ,2005,Robinson Crusoe,254016758,ca,,41.3828939,2.1774322
None,Sao Paulo ,1960,Robinson Crusoe,20688981,pt,,-23.5506507,-46.6333824
mdp.39015078549188,London,1798,"The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence, and his after surprising adventures.",23641336,eng,,51.5073219,-0.1276474
None,,2 vo,". J. Buckland 2 vo The Life and Strange Surprising Adventures of Robinson Crusoe ... The sixteenth edition, adorned with cuts.",752551481,en,,52.143222,6.2044441
None,New York ,1998,Robinson Crusoe,39108582,en,,40.7306458,-73.9866136
nyp.33433051556896,Vilnius,1834,"Robinson na wyspie; albo, SkroÌcenie przypadkoÌw Robinsona. PrzekÅ‚ad z francuzkiego przez M. K.",None,pol,,54.6870458,25.2829111
mdp.39015039740256,London,1863,"The life and strange surprising adventures of Robinson Crusoe of York, mariner / as related by himself.",5340764,eng,,51.5073219,-0.1276474
None,IÌ‡stanbul ,2000,Robinson Crusoe,701553392,tr,,None,None
None,Joseph Mawman ,1815,"Robinson Crusoe ... A new edition, revised and corrected for the advancement of nautical education. Illustrated by technical and geographical annotation, and embellished with maps and engravings. By the Hydrographer of the Naval Chronicle.",559890011,en,,None,None
None,KoÌˆln ,1939,"Robinson Crusoe. [Parts 1 and 2, abridged and translated by Carl Henniger. With plates.].",559903038,en,,None,None
None,EspanÌƒa ,2005,Robinson Crusoe.,777604384,es,,None,None
None,London ,1733,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an uninhabited island on the coast of America, lying near the mouth of the great river of OronÌŒoque, having been cast on shore by shipwreck, wherein all the men were drowned, but himself, as also a relation how he was wonderfully deliver'd by pyrates",30635717,en,,51.5073219,-0.1276474
mdp.39015078550616,Ipswich,1828,"The life and strange surprising adventures of Robinson Crusoe, of York, mariner; who lived eight and twenty years alone in an uninhabited island on the coast of America, near the mouth of the great river Oronoko; having been cast on shore by shipwreck, wherein all the men perished but himself, with an account how he was at last strangely delivered by pirates. Written by himself.",67409664,en,,52.0579495,1.1526345
None,Madrid ,1900,Robinson Crusoe,220740322,en,,40.4167047,-3.7035825
mdp.39015078564492,Tokyo,1917,Robinson hyÅryÅ«ki / Hirata Tokuboku yaku.,47532389,jpn,,34.6968642,139.4049033
None,ÅoÌdzÌ ,2011,Robinson Crusoe,839080078,pl,,None,None
None,approximately ,1719,[Robinson Crusoe].,827196034,en,,52.6313623,22.0542399417441
None,London ,1990,Robinson Crusoe : the farther adventures of Robinson Crusoe,66048482,en,,51.5073219,-0.1276474
mdp.39015078557579,Amsterdam,1791,"Levensgeschiedenis en lotgevallen van Robinson Crusoe behelzende, onder andere ongehoorde uitkomsten, een verhaal van zijn agt-en-twintig jaarig verblijf op een onbewoond eiland, gelegen op de kust van America, bij den mond van de rivier Oronoque: alles door hem zelven beschreeven. Nieuwe verb. uit. Uit het engelsch vertaald, en met nieuwe plaaten, benevens een nette kaart van zijne omzwervinge verrijkt ...",67412064,dut,,52.3745403,4.89797550561798
mdp.39015078552547,London,1883,"The life and adventures of Robinson Crusoe, mariner, of Hull, by Daniel Defoe, with biographical memoir and illustrative notes ... With eight etchings by M. Mouilleron and portrait by L. Flameng.",37203113,eng,,51.5073219,-0.1276474
None,Barcelona ,1990,Robinson Crusoe,435363946,es,,41.3828939,2.1774322
None,Edinburgh ,19XX,The life and adventures of Robinson Crusoe : to which is prefixed a biograph. memoir of Daniel de Foe 2 (1810),843994378,,,55.9496416,-3.1902352
None,Stuttgart ,1836,Robinson Crusoe's Leben und Abenteuer / 1.,314929554,de,,48.7784485,9.1800132
None,London ,1882,"The life and adventures of Robinson Crusoe, mariner, or Hull : with biographical memoir and illustrative notes ; with eight etchings by M. Mouilleron and portrait by L. Flameng.",776095711,en,,51.5073219,-0.1276474
None,New Haven ,1849,"Life and adventures of Robinson Crusoe giving an account of his shipwreck and solitary life on an uninhabited island, his rescuing Friday from the savages, their labors, dangers, brave exploits, and finally, safe arrival in England.",644646885,en,,41.3082138,-72.9250518
None,Roma ,1944,"La vita e le avventure di Robinson Crusoe, marinaio di York.",37207884,it,,41.8933203,12.4829321
None,New York ,1910,"The life and adventures of Robinson Crusoe, of York, Mariner : with an account of his travels round three parts of the globe",32576774,en,,40.7306458,-73.9866136
mdp.39015078551408,New York,1856,"The life and surprising adventures of Robinson Crusoe, of York, mariner: with a biographical account of Defoe. Illustrated with fifty characteristic cuts, from drawings by William Harvey, esq., and engraved by Adams.",4563911,eng,,40.7306458,-73.9866136
None,New Haven ,1822,The real Robinson Crusoe ...,25780138,en,,41.3082138,-72.9250518
nc01.ark:/13960/t6c25z89z,Philadelphia,1920,Robinson Crusoe / by Daniel Defoe ; pictures by N. C. Wyeth.,4898388,eng,,39.9524152,-75.1635755
None,Istanbul ,2000,Robinson Crusoe,732603308,tr,,41.0096334,28.9651646
None,Adelaide Terai Special C Wood ,1916,Robinson Crusoe.,1002848415,en,,None,None
None,BucuresÌ§ti Litera ,2013,Robinson Crusoe,871209516,ro,,None,None
None,London ,1790,"The life And Strange Surprising adventures of Robinson Crusoe, of York, Mariner.Ì¤ Vol. 1",833705778,en,,51.5073219,-0.1276474
None,New York ,1857,Robinson Crusoe.,15513108,en,,40.7306458,-73.9866136
None,Oxford ,1840,The life and adventures of Robinson Crusoe ... I : with a biographical memoir of the author,859422080,en,,51.7520131,-1.2578499
None,London ,1963,Robinson Crusoe,246021796,en,,51.5073219,-0.1276474
None,Tokyo ,41 [,The journal of Robinson Crusoe = MujintoÌ„ nikki,748658868,en,,34.6968642,139.4049033
mdp.39015078553388,New York,1880,"Life and adventures of Robinson Crusoe / by Daniel De Foe [sic] ; including a memoir of the author, and an essay on his writings.",32338440,eng,,40.7306458,-73.9866136
mdp.39015078552216,New Haven,1871,"The life and adventures of Robinson Crusoe, with a biographical account of DeFoe, illustrated with twelve [i.e. nine] characteristic engravings.",67409748,en,,41.3082138,-72.9250518
None,Paris ,1980,Robinson Crusoe,246417867,fr,,48.8566101,2.3514992
None,Torino ,2003,Robinson Crusoe,635548664,en,,45.0677551,7.6824892
None,Darmstadt ,1984,Robinson Crusoe,64007128,de,,49.872775,8.651177
None,Bristol ,1836,The life and adventures of Robinson Crusoe : with a life of the author : embellished with engravings,589760409,en,,51.4538022,-2.5972985
None,Hamburg ,2014,Robinson Crusoe,894694482,de,,53.550341,10.000654
None,New York ,2013,Robinson crusoe,865174354,en,,40.7306458,-73.9866136
None,Darmstadt ,1989,Romane : in zwei BaÌˆnden. Bd. 1 Robinson Crusoe,256708377,de,,49.872775,8.651177
mdp.39015078550376,London,1820,The life and adventures of Robinson Crusoe. : Embellished with engravings from designs / by Thomas Stothard ...,63956309,eng,,51.5073219,-0.1276474
None,Budapest ,1990,A teljes nagy Robinson : Robinson Crusoe yorki tengerÃ©sz Ã©lete Ã©s csodÃ¡latos kalandjai,1014842053,hu,,47.4983815,19.0404707
None,London ,1974,The life and strange surprizing adventures of Robinson Crusoe. Vol. 1,874267605,en,,51.5073219,-0.1276474
None,London ,1960,"Robinson Crusoe, the complete history and life and adventures.",810796836,en,,51.5073219,-0.1276474
None,Naganoshi ,21 [,Robinson Crusoe,52770575,en,,None,None
None,New York ,1925,Robinson Crusoe,276297233,en,,40.7306458,-73.9866136
None,Barcelona ,2009,"Robinson Crusoe : versiones bilinguÌˆes, abreviadas y simplificadas",733739511,en,,41.3828939,2.1774322
mdp.39015078558643,Paris,1848,Aventures de Robinson CrusoÃ©; traduction nouvelle.,23401576,fre,,48.8566101,2.3514992
None,Gainesville ,2004,"Daniel Defoe's ""Robinson Crusoe"" & the Robinsonades.",244440496,en,,29.6519396,-82.3249961
None,New York ,1963,Robinson Crusoe.,753107,en,,40.7306458,-73.9866136
None,Sl ,1982,Robinson Crusoe,433409475,nl,,8.6400349,-11.8400269
None,Copenhagen ,1996,Robinson crusoe,904419276,en,,55.6867243,12.5700724
mdp.39076002315849,New York,1915,Robinson Crusoe / by Daniel Defoe.,50208695,en,,40.7306458,-73.9866136
None,London ,1820,"The life and surprising adventures of Robinson Crusoe, of York, mariner : Who lived 28 years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. 1.",630362024,en,,51.5073219,-0.1276474
None,London ,1969,Robinson Crusoe ; [The farther adventures of Robinson Crusoe] : novels,907465014,en,,51.5073219,-0.1276474
None,Barcelona ,2005,Robinson Crusoe,1025510697,ca,,41.3828939,2.1774322
None,Madrid ,1969,Robinson Crusoe,433851041,es,,40.4167047,-3.7035825
None,MuÌˆnchen ,1966,Robinson Crusoe Bd 2.,836742382,,,None,None
None,Hartford ,1837,The life and adventures of Robinson Crusoe : in two volumes,702179765,en,,41.7645491,-72.6908673
None,Torino ,1976,Robinson Crusoe,636439317,it,,45.0677551,7.6824892
None,Charleston ,2009,The life and strange adventures of Robinson Crusoe. [Vol. 1],703889081,en,,32.7876012,-79.9402728
None,Kbh ,1894,Robinson Crusoe : Overs. efter den nyeste engelske Pragtudg : Med omtrent 100 Illustrationer efter den berÃ¸mte engelske Tegner Walter Paget,488153111,da,,42.4866124,78.3958663
None,World ,1947,Robinson Crusoe.,779012218,en,,-28.18168775,-48.6964880534333
